Dimension 1,Dimension 2,title,demographic,genres,type,episode_count,score,year_first_aired,ranked,members_count,favorited_count,studio,synopsis
25.12801,10.009716,Kyouryuu Daisensou Izenborg,Unknown,Action,TV,39,6.6,1977,6287,1720,10,Unknown Studio,"Japan is being besieged by evil Dinosaurs that humanity have long thought extinct, they are back and are creating disaster. To counter the threat, a special team of expert warriors called Izenborg were created. Lamees and Kamal use their special powers to combine into Super Izenborg to battle the evil Satola and his Dinosaur army.    (Source: ANN)"
-0.5746498,40.64281,Guyver: The Bioboosted Armor,Shounen,"Action, Horror, Sci-Fi",TV,26,7.22,2005,3170,23310,157,OLM,"Sho Fukamachi, a normal teenager accidentally found an alien object called Unit and thus, changed his life forever. The Unit bonded with Sho, resulting in an incredibly powerful life-form called Guyver. With this great power, Sho battles the mysterious Chronos organization and it's Zoanoids, in order to protect his friends and his world. Unknown to Sho, the battle against Chronos will lead to the discovery of the origins of human, their destiny, and the Creators...   (Source: ANN)"
-14.473821,18.656818,Lupin the Third Part 4 Specials,Seinen,"Action, Adventure, Comedy",Special,2,7.22,2015,3171,8694,4,"TMS Entertainment, Telecom Animation Film",Specials included in the Blu-ray and DVD releases of Lupin III (2015).
-13.708799,17.652147,Lupin III: Seven Days Rhapsody,Seinen,"Action, Adventure, Comedy",Special,1,6.92,2006,4600,6143,3,TMS Entertainment,"Lupin and Jigen planed to steal enormous money from a racetrack in New York. Their plan is perfect and the only thing remains is to wait for 6 days. To celebrate the success beforehand, they go to a town.    Lupin parts from Jigen because he recalls another engagement. Then, Lupin saves a girl, Michelle, being chased by suspicious men. She asks Lupin to steal a diamond from her father in order to stop him from doing evil things. Lupin thinks he can get both money and a diamond 6 days later, and he accepts her request to guard her for 6 days.    Meanwhile, Jigen meets his old fellow soldier, Ryatte, and they’re talking about another business. Then, Jigen is supposed to spends 6 days with Ryatte before the plan with Lupin. On the other hand, Fujiko and Goemon are planning to steal a diamond at a diamond exhibits. The host of the exhibition is…    (Source: AniDB)"
-26.616062,-22.245214,Mayo Chiki!,Unknown,"Comedy, Romance, Ecchi",TV,13,7.22,2011,3172,495969,1900,feel.,"Due to his mother and sister, who both love professional wrestling, Kinjirou Sakamachi developed a resilient body that could take hard punches, aggressive kicks, and even deadly vehicle bumps, in order to survive their various grappling positions and locks. However, he also developed gynophobia, an abnormal fear of women. With just one touch from a girl, his nose bleeds uncontrollably, he sweats excessively, and in rare cases, faints abruptly.   His life changes for the worse because of a fated meeting in the restroom. While trying to escape from a girl, he discovers that the most popular student in their school, Subaru Konoe—the butler of the headmaster’s daughter, Kanade Suzutsuki—is actually female! Surprised, Subaru violently assaults Kinjirou, dealing significant damage and knocking him unconscious. When he comes to, he meets Kanade. In exchange for his silence, she promises to help cure his phobia."
-45.831036,58.076897,Detective Conan: Conan vs. Kid - Jet Black Sniper,Shounen,"Adventure, Comedy, Mystery",Movie,1,7.22,2006,3173,5311,1,Unknown Studio,"3D IMAX movie, shown only at the Suntory Museum in Osaka.   The story involves a heist taking place on 15 Aug at the Takaramachi Jewelry Museum where a jewel worth 1 Billion Yen is stolen."
-40.170475,23.086678,Midori Days,Shounen,"Comedy, Drama, Romance, Ecchi",TV,13,7.22,2004,3174,169123,651,Pierrot,"There isn't a single person in Sakuradamon High who hasn't heard the legends about Seiji ""The Mad Dog"" Sawamura's demonically powerful right hand. His reputation makes it fairly difficult for him to approach girls, and after being rejected 20 times straight, he half-jokingly vows to finish high school with his right hand for a girlfriend.   Much to his surprise, after waking up the next morning, Seiji discovers that his demon right hand has mysteriously turned into a miniature girl, Midori Kasugano, who reveals that she has had a crush on Seiji for the past three years. Because their situation is not ideal for either of them, Seiji attempts to return Midori to normal. But after causing a big misunderstanding at the Kasugano household, the pair decide to keep their predicament between them until a solution is found. Thus begins an odd relationship, and what could be the only chance for Midori to finally be with the one she loves."
-80.386604,-4.333389,MIX,Shounen,"Drama, Romance, Sports",TV,24,7.22,2019,3175,25376,71,OLM,"Because of the legend left by Tatsuya Uesugi, Meisei Academy High School was well-known for their strong baseball team. But 26 years after their glory, the team has not been able to keep their record and has since lost their fame.   Two stepbrothers, Souichirou and Touma Tachibana, aim to revive of the once-strong Meisei Academy baseball team and enter the National High School Baseball Championship.   Souichirou and Touma are second years in Meisei Academy Middle School. Both boys are talented baseball players. Souichirou has shown excellent skill as a catcher and batter. Though having an extraordinary skill as a pitcher, Touma no longer pitches due to a certain reason.   Once the two enter high school, they pair as a battery and aim to enter the National High School Baseball Championship!   (Source: YTV, edited)"
9.897356,6.7478185,Mouryou no Hako,Unknown,"Mystery, Supernatural, Suspense",TV,13,7.14,2008,3579,63020,257,Madhouse,"Absent-minded schoolgirl Yoriko Kusumoto only has eyes for Kanako Yuzuki. After planning for their summer trip, their journey comes to a premature and brutal end when Kanako is found severely wounded on train tracks and Yoriko in tears on the station's platform. Shuutarou Kiba, a detective who happened to be on the train that hit the girl, takes up the investigation. However, he discovers that the mystery behind this case is intertwined with an intricate network of deceptions involving the Yuzuki family, especially its most prominent member, Youko Yuzuki—a famous actress and Kanako's sister.   Although Kanako survives after surgery, her critical state prompts Youko to entrust a doctor, Dr. Koushirou Mimasaka, to take care of the girl in an ominous, box-shaped facility in the forest where she will receive experimental treatment. But soon after, on a night where Kiba and Yoriko visit Kanako, the convalescent suddenly vanished. Now searching for her whereabouts, the burden on Kiba dramatically grows when he learns about other gruesome discoveries: limbs of young girls in boxes.    Kiba is suggested by a colleague that the macabre findings are related not only to Kanako's disappearance but also to the truth behind her sister. As the investigation continues, the detective—enlisting the help of his partners Tatsumi Sekiguchi and Akihiko Chuuzenji—has to find a way to solve this series of crimes and find Kanako back."
-54.033894,-17.574207,Wolf Girl & Black Prince OVA,Shoujo,"Comedy, Romance",OVA,1,7.22,2015,3177,55624,52,TYO Animations,"It is Kyouya Sata's 17th birthday, and it seems Erika Shinohara has forgotten about her beloved boyfriend's important day. Even Erika's best friend, Ayumi Sanda, appears to be unaware as she asks Kyouya to tutor her after school. However, behind the scenes, Erika is preparing a surprise in Kyouya's apartment and has assigned Ayumi the job of distracting him. Not everything goes as planned, though, as in front of Kyouya's home, an unlucky accident sets Erika into a complete frenzy—meaning Kyouya now has to find a way to calm down his oddball girlfriend."
-23.633171,-38.788673,Osomatsu-san: Ouma de Kobanashi,Unknown,"Comedy, Sports",TV Special,1,7.22,2016,3178,8524,6,Pierrot,New Osomatsu-san special.
-37.91371,-60.876476,PriPara Movie: Mi~nna no Akogare♪ Let's Go☆Prix Paris,Unknown,Slice of Life,Movie,1,7.22,2016,3179,2485,7,Tatsunoko Production,"Falulu is far away in the heart of the PriPara world in Puransu. The sparkle is disappearing from the idol sacred ground PriPara, and Falulu sends an SOS message to Laala and her friends. If the sparkle doesn't return, the PriPara world itself will disappear. Laala and her friends try to help Falulu, and they work together to save the PriPara world.   (Source: ANN)"
-71.91516,4.166135,Rokudenashi Blues 1993,Shounen,"Comedy, Drama, Sports",Movie,1,6.24,1993,8384,1777,1,Toei Animation,Sequel to the Rokudenashi Blues movie.
-37.8612,-18.902468,Saiyuuki Gaiden: Kouga no Shou,Shoujo,"Adventure, Drama, Fantasy",OVA,1,7.22,2013,3180,3491,8,Anpro,Based on chapters 11-13 of the original manga with additional content written by Kazuya Minekura. The story will be told from Tenpou's point of view.
-19.683678,26.395525,Saiyuki Reload Blast,Josei,"Action, Adventure, Comedy, Drama, Supernatural",TV,12,7.22,2017,3181,41046,103,Platinum Vision,"At last, the Sanzou Party has arrived in India. In this foreign land, where the anomaly's influence runs rampant, their battles only heighten in their violence.   And also awaiting them is their tragic fate from 500 years ago—   What will they find at the end of their long and treacherous journey?"
